Qurter,Data,Day_of_sale,Day_of_week,Category,ID,Earnings,Downloads
Q3,September-17,09/28/2017,Thursday,subscription,718016329,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,721137286,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,721141948,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723304681,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723304708,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723304711,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723304750,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723304810,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723304822,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723304828,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723304840,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723304852,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723304873,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723304879,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305182,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305188,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305200,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305209,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305215,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305224,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305230,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305239,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305248,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305260,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305263,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305269,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305275,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,723305281,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,500116654,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,507372115,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,482079247,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,511329277,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,511329313,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,511329385,0.36,1
Q3,September-17,09/28/2017,Thursday,subscription,679736854,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,696297955,1.08,3
Q3,September-17,09/29/2017,Fraiday,subscription,605371439,0.72,2
Q3,September-17,09/29/2017,Fraiday,subscription,495922810,0.72,2
Q3,September-17,09/29/2017,Fraiday,subscription,670709119,0.72,2
Q3,September-17,09/29/2017,Fraiday,subscription,695802679,0.72,2
Q3,September-17,09/29/2017,Fraiday,subscription,682749268,0.72,2
Q3,September-17,09/29/2017,Fraiday,subscription,529734829,0.72,2
Q3,September-17,09/29/2017,Fraiday,subscription,680238379,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,525403363,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,530259586,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,532396561,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,532396600,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,532396609,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,536508637,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,542900860,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,542901520,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,542901589,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,551877763,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,551877823,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,554343040,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,680119822,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,525270187,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,680238550,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,682748893,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,521107975,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,682749316,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,682750012,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,683230906,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,686101738,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,686672869,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,687382282,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,688510846,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,688510936,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,691107187,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,521107930,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,695806801,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,695811415,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,509204983,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,696297976,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,704205973,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,555125623,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,557998597,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,570671938,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,577446469,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,577446478,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,579189538,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,580526341,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,580526374,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,594829373,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,597371933,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,604613573,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,521108143,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,612154304,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,612154364,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,615401732,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,632870873,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,633849329,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,646479709,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,650791057,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,654517126,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,495922831,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,504521233,0.36,1
Q3,September-17,09/29/2017,Fraiday,subscription,485515309,0.36,1
Q3,September-17,09/29/2017,Fraiday,onDemand,517372495,2.70,1
Q3,September-17,09/29/2017,Fraiday,onDemand,594246731,2.70,1
Q3,September-17,09/30/2017,Saturday,subscription,538992178,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,575239114,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,582888511,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,594756122,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,595651778,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,605371439,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,633849329,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,633849335,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,646478650,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,646478779,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,653382469,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,654156886,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,654542515,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,659665309,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,659665315,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,672322708,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,672322765,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,496605601,0.36,1
Q3,September-17,09/30/2017,Saturday,subscription,678107695,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,542901589,0.72,2
Q4,October-17,10/02/2017,Monday,subscription,710114863,0.72,2
Q4,October-17,10/02/2017,Monday,subscription,508655170,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,509926171,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,525270400,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,532396600,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,538990801,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,540265735,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,542901517,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,542901553,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,472129861,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,551877499,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,552744133,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,573509668,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,579189787,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,579189895,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,594829373,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,594829694,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,600457871,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,602415581,0.36,1
Q3,September-17,09/30/2017,Saturday,onDemand,663941758,2.70,1
Q3,September-17,09/29/2017,Fraiday,single&other,530957158,1.69,1
Q3,September-17,09/29/2017,Fraiday,single&other,682749202,0.70,1
Q3,September-17,09/29/2017,Fraiday,single&other,695812483,0.55,1
Q4,October-17,10/01/2017,Sunday,subscription,695802547,0.72,2
Q4,October-17,10/01/2017,Sunday,subscription,525403339,0.36,1
Q4,October-17,10/01/2017,Sunday,subscription,538990621,0.36,1
Q4,October-17,10/01/2017,Sunday,subscription,553607842,0.36,1
Q4,October-17,10/01/2017,Sunday,subscription,568324096,0.36,1
Q4,October-17,10/01/2017,Sunday,subscription,570671845,0.36,1
Q4,October-17,10/01/2017,Sunday,subscription,580526341,0.36,1
Q4,October-17,10/01/2017,Sunday,subscription,582888730,0.36,1
Q4,October-17,10/01/2017,Sunday,subscription,594756122,0.36,1
Q4,October-17,10/01/2017,Sunday,subscription,594758126,0.36,1
Q4,October-17,10/01/2017,Sunday,subscription,605371439,0.36,1
Q4,October-17,10/01/2017,Sunday,subscription,605371448,0.36,1
Q4,October-17,10/01/2017,Sunday,subscription,615415028,0.36,1
Q4,October-17,10/01/2017,Sunday,onDemand,692384599,2.70,1
Q4,October-17,10/01/2017,Sunday,onDemand,713611273,2.70,1
Q3,September-17,09/30/2017,Saturday,subscription,683706916,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,605371448,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,640509586,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,645646939,0.36,1
Q4,October-17,10/02/2017,Monday,subscription,646478650,0.36,1
